 gene    ENS ,Adipose-Subcutaneous,Adipose-Visceral(Omentum),Artery-Aorta,Artery-Coronary,Artery-Tibial,Brain0,Brain1,Brain2,Breast-MammaryTissue,Colon-Sigmoid,Esophagus-GastroesophagealJunction,Esophagus-Mucosa,Esophagus-Muscularis,Heart-AtrialAppendage,Heart-LeftVentricle,Liver,Lung,Muscle-Skeletal,Nerve-Tibial,Ovary,Pituitary,Prostate,Skin-NotSunExposed(Suprapubic),Skin-SunExposed(Lowerleg),Testis,Thyroid,Uterus,Vagina,WholeBlood
ENSG00000168530,0.00593487083194816,-0.8647635302282259,-0.167383188239369,-0.479411009048718,0.539965938192583,-0.777878617438011,-0.9998228215617241,-0.970813486240353,-0.0629247757967892,-1.06888934507952,1.19437697611815,-1.85210590675706,-0.47818575587017403,0.0880648493671727,0.0730007502380884,-0.6101038647136889,-0.9099717321705699,13.5938416172366,0.35648327384307704,0.36628943521172597,-2.9120343817017003,1.23341495810763,-0.837293445033836,-0.14797155556426997,-1.4566794791344801,0.101635520704534,-0.88286742311152,0.621121629533218,2.46285042980765
ENSG00000183091,-0.412974631987884,-0.524783089249866,-0.651943397290589,-0.8187513681663,-0.604724421023128,-0.8213346777680292,-0.373351184364534,-0.0600472405963273,-1.26627916197589,-0.335131476816271,0.45469733871346796,-1.5669905374281397,-1.34379968654254,3.94363742370543,-1.35760463367495,0.025730187232573996,-0.4639944471102829,11.6963645605375,-0.379554224282014,-1.0313487196745401,-1.01166012583867,0.7086384900064071,-0.170826993457929,0.5250954565377101,-1.15881146021436,0.22251332479028302,-1.1705952941953701,0.7460931678742472,0.10548353759127099
ENSG00000196465,-0.801204833830158,-0.12069385580920199,-0.13087430197417,-0.212904014004291,-1.13074410444169,1.41890601230746,0.37159059570977704,1.2797421385431398,-0.6092563165512299,-0.0515197961006811,-0.33982979938642605,-0.4129940131084221,-0.874130486462737,0.0570922038646256,-0.0216583178777929,-1.25305269500437,-1.1169863558381001,4.63741318244385,-0.7346520719010541,0.767968699108766,0.44857523999438204,-0.0820009153635988,-0.542052860029805,-0.6047753649823411,1.78033283470177,-0.14928865166092498,0.189593952257494,0.305394734034688,-2.28537759090196
ENSG00000143549,0.316356811110366,0.0624020608203566,-0.795509848471888,-0.19836746337196698,-0.834403876269888,0.0842450708348711,-0.832628061590931,-0.11057849354046,-0.151204303478453,-0.21439203529089,0.036120855487541,0.528490278152254,-0.843710993317941,1.2040226686848898,-1.50699649500219,-0.7731353201327451,0.5033834154797779,6.0081939513438405,0.0817391985157857,-0.7061526026654009,-1.2058918733861699,-0.32069513629480895,-0.29842962319031296,-0.0409042257309962,-1.16989766796242,-0.361652251677778,0.127268837943943,-0.17035214928763598,2.2038170036319302
ENSG00000140416,0.34814668008168703,-0.13467223230599398,0.91205990971701,0.298071632714844,2.5368696035112404,-2.17020871514565,-1.41452207222774,-1.6489515609234802,0.25986761211348997,1.58987776720888,0.132901481716242,-0.770408100705802,2.72664088327164,2.50275353744701,3.2339280809984303,-2.53729565907431,-0.316528974548582,3.33050001794214,-0.0639159163350209,-0.5688763114040749,-2.08251990073645,0.667775692891192,-0.22225231364893,-0.620653639064025,-3.3756891832016405,-1.11807731431791,1.16248984888515,-0.43990722317472997,-3.8225090066252
ENSG00000086967,-0.45428218918581603,-0.756423404708665,-0.725334398820065,-0.0255859868859398,-0.555909899375306,0.474541563112475,-1.19766938532973,-1.35825900681458,-0.10187335643411301,-0.49890009304714394,1.4042334927693603,-0.559047027426981,-0.900690990502479,0.443462046061997,-0.359708821070114,-0.662249456863136,-0.5667230491395601,12.3332118597364,-0.083814416094715,1.2232628770291,-0.64344314215014,0.11326701475499901,-1.4573682434775201,-0.549428783517068,-0.0687665785461144,0.5899239399152679,-1.5581737126344197,0.0015743828763042699,2.19731465366577
ENSG00000196091,-1.5419816035440201,-2.1448195424149703,-1.78156230336323,-0.9153421843073372,-0.694801661116277,1.9896650928898898,-1.56593543119782,1.5308240681821998,1.78506432732131,-1.02219664311365,1.44597565074359,-3.29760111082191,-1.6226885257449197,1.63780549136572,-0.553631379561189,-1.7835252482068997,-2.25451643340772,12.042680474295,-0.8509409402864699,-0.837306938882763,-3.81788881442439,4.393887879183411,0.45375977722807,-0.9857281348562491,-0.19302131286425603,-1.9716418273968899,-1.95990996250588,0.19187520821797305,0.518738002944534
ENSG00000105048,-1.3904975905751598,0.20378818311113603,-1.60481985316106,-0.882739097411183,-0.706028756170825,0.389046662783899,-1.8761769865911102,0.133338118139975,-1.34498636904497,-1.1960433689933,0.5942506968199239,0.527113455336183,-2.78666490869919,1.38080823141146,3.8074075366639306,-2.2810906403458397,-0.784345645191462,11.683419273468198,-0.9141510654814551,-0.6117672742246469,-0.185363688525701,-0.7895471320012429,0.608336156701292,1.55900755527751,-0.4292651860369989,-1.6964460242659598,-2.0566030072755,0.421703694032159,1.6559910797062098
ENSG00000118194,-3.0437653745845004,-0.655907253938434,-2.44809265958307,1.70229367986536,-1.05339310801172,0.7145487194101859,-3.9467492871075,-2.6007208668241804,0.418858754757659,-0.746922114524021,-0.957336696710057,1.9948528402981898,-2.6942915440448303,6.35509047070896,8.15070670838258,-1.7853855785851398,1.7580094473418602,-0.388340549780881,3.7384922328156,-1.4503160382513898,-0.253934414136882,0.417066738009442,0.603547997550673,2.01874539235112,-1.94215936769278,-1.35862469296254,-0.8799246480938541,0.0393717326900046,-2.09304705395661
ENSG00000026025,1.2325984400299899,0.74977150047327,1.82961713309535,0.7002970072948891,1.9752732045784198,-2.1085175782422,-4.65974737433572,-1.05002308915165,0.8325494703132479,0.50155341382721,0.13872137583006,-1.11191162341124,0.18543240577012196,0.50548493828926,-0.46350150056114003,-3.1594552587150697,0.666869331292447,-1.68639794250056,2.10358697200034,2.15814969014941,-0.975824250933772,-0.428614653683076,0.22096091841059398,0.494911742798829,-2.10734971310696,1.10517929445333,-0.23566887880190102,0.38051677146462104,1.1427165344551002
ENSG00000143632,-0.494347885157639,-0.796385087123059,-1.14140049556738,-0.221669841158773,2.0095567405647,-1.39057235843411,-1.30967439437923,-1.43462875075005,-0.6379659549067429,-0.0941038258118908,0.41573051334203104,-1.97062371552096,-1.43255242312002,3.31648276979409,4.0477278151594005,-1.6457066063048402,-1.2744668193596498,11.9080310975199,-0.4499218567341521,-0.614194050196361,-1.7251639351213102,1.26226701933153,-0.348159454515299,0.246483240823057,-3.53669280380599,-0.6577188771221351,-1.33135436104122,0.17817038856246803,1.79793507577371
ENSG00000109063,-0.7503742833300509,0.139643609429484,-0.296180039177813,-0.449340139645466,1.08416975851185,-0.939557684130322,0.228430446250217,-0.5783055523754929,-0.40058304408055895,1.51299967218516,-0.221245817922506,-0.685905625979997,0.308991192308645,-0.36164653508798905,-1.14443759831535,1.24684200823005,-0.766678123808264,2.91137168107021,-0.39500616779760495,-0.272066547823331,-0.826547919443989,1.5236578911852399,-0.0100395143693803,-0.00744420624197055,1.5001999933396202,0.8900012947425991,0.439434723373102,1.05611390009694,-0.237879434887309
ENSG00000155657,-0.586778163682084,-0.682119043034468,-0.7755528724542851,-0.0640304556796932,-0.5551488602185789,-1.89897308237642,-2.5296960441301297,-1.06711114727044,-0.52082348946018,-0.35461899951190395,-0.191672379954439,-1.05290058471877,-0.6637633819918771,4.39927930135015,4.50684610114635,-1.4281292378605903,-0.363921794543349,9.400396096318179,-0.31261648758049393,-0.547572834843515,-0.00191263503625985,0.0341381390244879,-0.8435649868986049,-0.7742728433312289,-0.1402626604031,-0.0652447662276995,-0.0921397632949087,0.0485998370082011,-0.0335927657795101
ENSG00000114854,-1.62184041297257,-1.5464221370003102,-1.17270035001676,0.577733096760992,0.30699659154859604,-2.53477452756479,-1.8944116313761599,-2.3205756759313996,-0.964067311113475,-1.3183233523077802,-0.308874730600605,-2.7868354399492503,-2.29181105853128,4.55168335318425,6.56566454251768,-1.96781107399154,2.39535264223623,9.9412343645279,3.6318421238170098,-2.05297639835562,0.11785628192216101,0.3804005048043379,-0.32788284029609605,-0.323973482144945,-1.0355802968796999,-0.0727735234833948,-1.49915817432879,0.0969596648584495,0.167448266362206
ENSG00000101470,0.0831516879354839,-0.115064970717232,-0.292951927090718,0.18085833883268104,-0.165485567164968,-0.866302117833522,-1.19401808492601,0.061155137187267,-0.190861396899329,-0.256846383926145,0.36727224974084294,-1.3450557522325102,0.133156327111618,0.10921365675030999,-1.14074785963044,-1.25199641328214,-0.483082365563432,11.252763580792902,0.0336960686131098,0.984283579886025,-1.11219115891931,-0.12561412382141499,-0.49382330611295094,0.150101650590567,-0.6653294109505029,-0.5163384693038839,0.3946675457383929,-0.0437484826846657,1.2058451408546498
ENSG00000125414,-0.253494315756589,0.150345646416044,-1.2819268427516999,-0.0982198282131323,0.5736330159422149,-0.9185121288402199,-0.7507625026246451,-0.8861321823424531,-0.24074712417879898,2.52406494830845,0.12726322061879303,-2.1632141909637497,0.0512088747873569,0.0718176168672297,-0.3434544912969,-1.2907548467002399,0.661896430248171,13.316221432753197,-0.13051542723435303,-0.155477198433974,-1.97106051060332,-0.662899137176554,-0.186482752286615,-0.195265408899224,-0.7077802865295391,-0.141274602086453,-0.305046372034736,-0.553217155233152,1.90773643579403
ENSG00000197616,-0.974146736561348,-0.187805755861957,-2.8660822228901406,-2.10023777139814,-0.626362082742836,-1.24405149394973,-1.81966787428241,-1.01717575538002,-0.3958665045761961,1.19889612781611,-0.502674367868255,-2.12620367928762,-2.84892345052669,9.54564327606082,4.9377230118928095,-1.0983773849318101,-0.7077725702200369,5.50134539640896,-0.188779600905682,-0.321827101501797,1.97124692719677,-0.0913189743373256,-0.9081062693196371,-0.0329969901637122,-2.0535432213321703,0.0267293344214621,-0.75169917292411,-0.327246347066656,-0.164534275908459
ENSG00000092054,-1.38280344238877,-1.32134727718742,-1.4343354360879699,0.765468214344645,0.310334953548675,-0.502754055561847,-1.66344908399973,-0.0875259656465103,-0.8697251270610049,-0.72492403774984,0.5717405873258941,-2.5050514759494,-2.25767485668798,3.7580929884718697,7.99168991974991,-2.71657788406933,-1.16862061725821,10.9533133672414,-0.5750685060664991,-0.9057703463697231,-0.15282649531932,0.0479049296993781,-1.14605929646428,-1.00773589636935,-1.7866291523249098,-0.516795152935827,-1.2580248809231398,0.5993484886864521,1.24535409459572
ENSG00000264424,-0.526476189129231,-0.7688365180939191,-0.45227103366932603,2.5159218105453,-0.884726652003088,0.83533760213412,-1.61455218550064,-1.48403661816239,1.39979520679328,-0.641290115986724,0.289211958094891,-0.0443193244458169,-0.414921489424603,1.73610327158492,-0.0796470654965108,0.0956034349856483,-0.8758480867389309,8.94474288422779,-1.09333516268989,-0.43665762427648,-1.42420846737229,-0.6617195240366539,-0.7882567092079771,-0.9402662271568571,3.37207096433571,-1.00172115021902,3.0856516965652903,0.0553068026159722,-0.34817633687072097
ENSG00000133020,-0.357119566683026,-0.197684824278462,-1.08821635227714,1.5732403118645,-0.0942696124650144,-0.227756832535531,-1.85706649121149,-1.47214233931206,0.516343032617189,0.276111236682956,0.9185997402982509,0.234552867424047,-0.690476003349251,1.21746250097135,0.284049748649907,-0.190954437829621,-0.436359871336565,10.5925700406397,0.6764468243811409,-0.410514918957756,-1.49036334699682,0.777237716808766,-0.860661410123467,-0.887375587039634,3.8387640421392297,-1.2804682883916598,1.8348899775093899,1.65037569576597,-0.17736786369227397
ENSG00000136842,-0.21950690963956698,-0.5232578799157971,0.330256735044993,0.126133995745549,1.3556827061597903,-0.0785409048158609,0.93767686267616,0.38915309787997104,-0.502374773923125,-0.395135641838371,0.22296342733745,-2.4617464779027003,0.9678679078889599,1.7946571359867298,1.41817002089066,-1.51983492031604,-0.216573684408948,3.091231131991,-0.24811707106960001,-0.0429178047171287,-0.0568138604963967,-1.63535996794709,-1.3995250816710703,-1.52013441413758,-4.25455226485669,-0.34911050970029694,-0.37693918297283796,0.8401450097673929,-1.26728037783175
